TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,GPS_FIX,GPS_LAT,GPS_LONG,GPS_ALT,GPS_SPEED,GPS_HDOP,GPS_SATNUM,PM_1,PM_25,PM_10
2020-10-01 09:01:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:01:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:01:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:01:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:01:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:01:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:10+02:00,22.46,62.38,98.0,3.0,35.7,100.88,53.0,752.0,3.0,41.396902000000004,2.194243,81.11,,162.0,13.0,8.0,9.0,9.0
2020-10-01 09:02:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:02:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:10+02:00,22.47,62.39,98.0,2.0,29.73,100.87,54.0,761.0,3.0,41.396883,2.194243,74.58,,175.0,13.0,0.0,2.0,2.0
2020-10-01 09:03:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:03:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:10+02:00,22.5,62.27,98.0,2.0,37.86,100.88,53.0,752.0,3.0,41.396845,2.194309,72.34,,157.0,13.0,8.0,16.0,23.0
2020-10-01 09:04:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:04:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:10+02:00,22.47,62.37,98.0,3.0,47.35,100.87,57.0,778.0,3.0,41.396893,2.1943029999999997,66.23,,171.0,11.0,7.0,9.0,9.0
2020-10-01 09:05:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:05:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:10+02:00,22.49,62.27,98.0,2.0,30.31,100.87,54.0,761.0,3.0,41.396877,2.194301,67.28,,173.0,10.0,2.0,3.0,3.0
2020-10-01 09:06:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:06:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:10+02:00,22.5,62.4,98.0,2.0,35.64,100.87,60.0,798.0,3.0,41.396845,2.1942779999999997,65.09,,178.0,11.0,8.0,12.0,17.0
2020-10-01 09:07:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:07:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:10+02:00,22.49,62.36,98.0,2.0,47.63,100.87,63.0,815.0,3.0,41.396845,2.1943900000000003,61.58,,171.0,13.0,9.0,9.0,31.0
2020-10-01 09:08:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:08:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:10+02:00,22.49,62.38,98.0,2.0,33.58,100.87,64.0,825.0,3.0,41.39679,2.1943900000000003,65.74,,171.0,13.0,5.0,11.0,29.0
2020-10-01 09:09:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:09:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:10+02:00,22.44,62.49,98.0,2.0,37.58,100.87,64.0,825.0,3.0,41.396762,2.194391,64.9,,180.0,11.0,2.0,2.0,10.0
2020-10-01 09:10:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:10:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:10+02:00,22.47,62.4,98.0,3.0,34.44,100.87,64.0,825.0,3.0,41.396768,2.194366,69.25,,178.0,11.0,8.0,10.0,18.0
2020-10-01 09:11:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:11:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:10+02:00,22.47,62.39,98.0,3.0,32.62,100.88,58.0,787.0,3.0,41.396768,2.1943919999999997,62.32,,171.0,12.0,8.0,8.0,8.0
2020-10-01 09:12:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:12:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:10+02:00,22.51,62.27,98.0,3.0,44.45,100.87,67.0,846.0,3.0,41.396794,2.194384,57.24,,173.0,12.0,9.0,9.0,9.0
2020-10-01 09:13:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:13:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:10+02:00,22.53,62.31,98.0,3.0,36.43,100.88,66.0,834.0,3.0,41.396786999999996,2.19433,69.83,,158.0,12.0,10.0,12.0,31.0
2020-10-01 09:14:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:14:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:10+02:00,22.5,62.28,98.0,2.0,32.27,100.87,60.0,798.0,3.0,41.39679,2.194293,84.0,,198.0,12.0,6.0,10.0,10.0
2020-10-01 09:15:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:15:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:10+02:00,22.51,62.27,98.0,2.0,44.51,100.87,67.0,846.0,3.0,41.396752,2.194255,95.75,,201.0,11.0,7.0,10.0,22.0
2020-10-01 09:16:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:16:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:10+02:00,22.49,62.33,98.0,2.0,39.73,100.87,69.0,855.0,3.0,41.396755,2.194336,77.23,,226.0,10.0,0.0,0.0,5.0
2020-10-01 09:17:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:40+02:00,22.5,62.35,98.0,2.0,32.37,100.87,71.0,868.0,3.0,41.396778000000005,2.194327,58.04,,192.0,11.0,13.0,16.0,16.0
2020-10-01 09:17:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:17:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:40+02:00,22.49,62.38,98.0,2.0,32.57,100.87,72.0,877.0,3.0,41.396834999999996,2.1943189999999997,56.95,,200.0,10.0,8.0,13.0,13.0
2020-10-01 09:18:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:18:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:40+02:00,22.49,62.37,98.0,3.0,36.85,100.87,69.0,855.0,3.0,41.396867,2.194344,64.4,,159.0,13.0,10.0,16.0,28.0
2020-10-01 09:19:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:19:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:40+02:00,22.47,62.34,98.0,3.0,46.78,100.86,72.0,877.0,3.0,41.396774,2.194292,80.67,,167.0,12.0,11.0,12.0,12.0
2020-10-01 09:20:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:20:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:40+02:00,22.47,62.39,98.0,3.0,34.8,100.87,71.0,868.0,3.0,41.396771,2.194315,71.9,,165.0,12.0,11.0,18.0,18.0
2020-10-01 09:21:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:21:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:40+02:00,22.47,62.36,98.0,3.0,29.04,100.86,72.0,877.0,3.0,41.396741999999996,2.194306,80.57,,154.0,12.0,9.0,10.0,10.0
2020-10-01 09:22:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:22:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:40+02:00,22.5,62.33,98.0,3.0,42.26,100.86,71.0,868.0,3.0,41.396758,2.194309,70.91,,151.0,13.0,9.0,12.0,31.0
2020-10-01 09:23:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:23:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:40+02:00,22.51,62.26,98.0,3.0,34.04,100.86,72.0,877.0,3.0,41.396755,2.1943259999999998,69.34,,146.0,14.0,8.0,15.0,23.0
2020-10-01 09:24:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:24:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:40+02:00,22.5,62.38,98.0,3.0,39.52,100.86,69.0,855.0,3.0,41.396733000000005,2.194295,77.58,,194.0,13.0,6.0,7.0,7.0
2020-10-01 09:25:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:25:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:40+02:00,22.5,62.31,98.0,3.0,43.29,100.86,71.0,868.0,3.0,41.396723,2.1943330000000003,78.27,,158.0,12.0,9.0,10.0,10.0
2020-10-01 09:26:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:26:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:40+02:00,22.47,62.38,98.0,111.0,42.47,100.85,69.0,855.0,3.0,41.396733000000005,2.19437,70.24,,194.0,12.0,12.0,14.0,14.0
2020-10-01 09:27:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:27:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:40+02:00,22.46,62.4,98.0,150.0,42.39,100.85,69.0,855.0,3.0,41.396784000000004,2.194343,68.39,,153.0,12.0,10.0,13.0,21.0
2020-10-01 09:28:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:28:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:40+02:00,22.47,62.52,98.0,157.0,33.65,100.85,69.0,855.0,3.0,41.396749,2.194338,69.78,,191.0,12.0,10.0,11.0,11.0
2020-10-01 09:29:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:29:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 09:30:35+02:00,,,,,,,,,,,,,,,,,,
